law,label,work_rule,explanation_vi,price
"Điều 124. Hình thức xử lý kỷ luật lao động

1.Hình thức xử lý kỷ luật lao động bao gồm:

a) Khiển trách;

b) Kéo dài thời hạn nâng lương không quá 06 tháng; cách chức;

c) Sa thải.

2.Không được áp dụng nhiều hình thức xử lý kỷ luật lao động đối với một hành vi vi phạm kỷ luật lao động.

3.Khi một người lao động có nhiều hành vi vi phạm kỷ luật lao động, thì chỉ áp dụng hình thức kỷ luật cao nhất tương ứng với hành vi vi phạm nặng nhất.

Điều 127. Những quy định cấm khi xử lý kỷ luật lao động

Cấm xâm phạm thân thể, nhân phẩm của người lao động.

Cấm dùng hình thức phạt tiền, cắt lương thay việc xử lý kỷ luật lao động.

Cấm xử lý kỷ luật lao động đối với người lao động trong các trường hợp sau đây:

a) Người lao động đang nghỉ ốm đau, điều dưỡng; nghỉ việc được sự đồng ý của người sử dụng lao động;

b) Lao động nữ mang thai, nghỉ thai sản; người lao động nuôi con dưới 12 tháng tuổi;

c) Người lao động bị tạm giữ, tạm giam.",Neutral – Irrelevant,Tất cả người lao động phải đeo thẻ nhân viên và mặc đồng phục công ty trong suốt giờ làm việc để đảm bảo nhận diện và hình ảnh chuyên nghiệp.,"Nội quy này quy định về trang phục và việc đeo thẻ nhân viên, thuộc quy định về nhận diện và tác phong làm việc. Nó không liên quan tới các hình thức xử lý kỷ luật, nguyên tắc áp dụng kỷ luật hay các điều cấm khi xử lý kỷ luật (khiển trách, kéo dài thời hạn nâng lương, sa thải, cấm xâm phạm thân thể, cấm phạt tiền, v.v.), nên thuộc loại 'Không liên quan'.",0.0007412499999999999
"Điều 124. Hình thức xử lý kỷ luật lao động

1.Hình thức xử lý kỷ luật lao động bao gồm:

a) Khiển trách;

b) Kéo dài thời hạn nâng lương không quá 06 tháng; cách chức;

c) Sa thải.

2.Không được áp dụng nhiều hình thức xử lý kỷ luật lao động đối với một hành vi vi phạm kỷ luật lao động.

3.Khi một người lao động có nhiều hành vi vi phạm kỷ luật lao động, thì chỉ áp dụng hình thức kỷ luật cao nhất tương ứng với hành vi vi phạm nặng nhất.

Điều 127. Những quy định cấm khi xử lý kỷ luật lao động

Cấm xâm phạm thân thể, nhân phẩm của người lao động.

Cấm dùng hình thức phạt tiền, cắt lương thay việc xử lý kỷ luật lao động.

Cấm xử lý kỷ luật lao động đối với người lao động trong các trường hợp sau đây:

a) Người lao động đang nghỉ ốm đau, điều dưỡng; nghỉ việc được sự đồng ý của người sử dụng lao động;

b) Lao động nữ mang thai, nghỉ thai sản; người lao động nuôi con dưới 12 tháng tuổi;

c) Người lao động bị tạm giữ, tạm giam.",Neutral – Insufficient,"Người sử dụng lao động chỉ được áp dụng kỷ luật sau khi đã thu thập chứng cứ và xem xét đầy đủ; trong một số trường hợp đặc biệt, người lao động được tạm hoãn việc xử lý cho đến khi có xác nhận tình trạng sức khỏe hoặc giấy tờ liên quan.","Nội quy này có vẻ liên quan tới quy định về xử lý kỷ luật (thời điểm và điều kiện không xử lý ngay), nhưng không nêu rõ các trường hợp cụ thể, tiêu chí chứng cứ, thủ tục tạm hoãn, thời hạn tạm hoãn hay quan hệ với các điều cấm theo luật (ví dụ: nghỉ ốm, thai sản, tạm giữ). Do đó nội dung thiếu thông tin chi tiết để xác định quan hệ logic rõ ràng với Điều 124 và Điều 127, thuộc loại 'Thiếu thông tin / mơ hồ'.",0.0008269999999999999
"Điều 125. Áp dụng hình thức xử lý kỷ luật sa thải

Người sử dụng lao động được quyền áp dụng hình thức xử lý kỷ luật sa thải trong các trường hợp sau đây:

1.Người lao động có hành vi trộm cắp, tham ô, đánh bạc, cố ý gây thương tích, sử dụng ma túy tại nơi làm việc;
tiết lộ bí mật kinh doanh, bí mật công nghệ, xâm phạm quyền sở hữu trí tuệ của người sử dụng lao động;
có hành vi gây thiệt hại nghiêm trọng hoặc đe dọa gây thiệt hại đặc biệt nghiêm trọng về tài sản, lợi ích của người sử dụng lao động;

2.Người lao động bị xử lý kỷ luật kéo dài thời hạn nâng lương hoặc cách chức mà tái phạm trong thời gian chưa xóa kỷ luật,
hoặc bị xử lý kỷ luật khiển trách mà tái phạm trong thời gian chưa xóa kỷ luật,
trong đó “tái phạm” là việc người lao động lặp lại hành vi vi phạm đã bị xử lý kỷ luật mà chưa được xóa kỷ luật;

3.Người lao động tự ý bỏ việc 05 ngày làm việc liên tục trở lên mà không có lý do chính đáng.

Lý do chính đáng bao gồm: thiên tai, hỏa hoạn, bản thân hoặc thân nhân ốm đau có xác nhận của cơ sở y tế có thẩm quyền, và các trường hợp khác được quy định trong nội quy lao động.",Strong Entailment,"Người sử dụng lao động có quyền áp dụng kỷ luật sa thải trong các trường hợp sau: 1) Người lao động có hành vi trộm cắp, tham ô, đánh bạc, cố ý gây thương tích, sử dụng ma túy tại nơi làm việc; tiết lộ bí mật kinh doanh hoặc bí mật công nghệ, xâm phạm quyền sở hữu trí tuệ của người sử dụng lao động; hoặc có hành vi gây thiệt hại nghiêm trọng hoặc đe dọa gây thiệt hại đặc biệt nghiêm trọng đối với tài sản, lợi ích của người sử dụng lao động. 2) Người lao động tái phạm hành vi đã bị xử lý kỷ luật trong thời gian chưa xóa kỷ luật: bị xử lý kéo dài thời hạn nâng lương hoặc cách chức rồi tái phạm trong thời gian chưa xóa kỷ luật; hoặc bị xử lý khiển trách rồi tái phạm trong thời gian chưa xóa kỷ luật (tái phạm là lặp lại hành vi đã bị xử lý mà chưa được xóa kỷ luật). 3) Người lao động tự ý bỏ việc liên tục 05 ngày làm việc trở lên mà không có lý do chính đáng (lý do chính đáng gồm thiên tai, hỏa hoạn, bản thân hoặc thân nhân ốm đau có xác nhận của cơ sở y tế có thẩm quyền, và các trường hợp khác theo nội quy lao động).","Nội quy này diễn đạt toàn bộ các trường hợp luật quy định về áp dụng hình thức xử lý kỷ luật sa thải (các hành vi nghiêm trọng, tái phạm trong thời hạn chưa xóa kỷ luật, và tự ý bỏ việc 5 ngày liên tục không có lý do chính đáng), chỉ thay đổi cách diễn đạt mà không thêm bớt nội dung pháp lý, nên tương đương mạnh với Điều 125.",0.0011302500000000002
"Điều 125. Áp dụng hình thức xử lý kỷ luật sa thải

Người sử dụng lao động được quyền áp dụng hình thức xử lý kỷ luật sa thải trong các trường hợp sau đây:

1.Người lao động có hành vi trộm cắp, tham ô, đánh bạc, cố ý gây thương tích, sử dụng ma túy tại nơi làm việc;
tiết lộ bí mật kinh doanh, bí mật công nghệ, xâm phạm quyền sở hữu trí tuệ của người sử dụng lao động;
có hành vi gây thiệt hại nghiêm trọng hoặc đe dọa gây thiệt hại đặc biệt nghiêm trọng về tài sản, lợi ích của người sử dụng lao động;

2.Người lao động bị xử lý kỷ luật kéo dài thời hạn nâng lương hoặc cách chức mà tái phạm trong thời gian chưa xóa kỷ luật,
hoặc bị xử lý kỷ luật khiển trách mà tái phạm trong thời gian chưa xóa kỷ luật,
trong đó “tái phạm” là việc người lao động lặp lại hành vi vi phạm đã bị xử lý kỷ luật mà chưa được xóa kỷ luật;

3.Người lao động tự ý bỏ việc 05 ngày làm việc liên tục trở lên mà không có lý do chính đáng.

Lý do chính đáng bao gồm: thiên tai, hỏa hoạn, bản thân hoặc thân nhân ốm đau có xác nhận của cơ sở y tế có thẩm quyền, và các trường hợp khác được quy định trong nội quy lao động.",Weak Entailment,"Người sử dụng lao động có quyền áp dụng hình thức sa thải đối với người lao động có hành vi vi phạm kỷ luật nghiêm trọng, các hành vi tái phạm sau khi đã bị xử lý kỷ luật, hoặc tự ý nghỉ việc liên tục mà không có lý do chính đáng.","Nội quy này diễn đạt khái quát hơn so với Điều 125: nó giữ nguyên ý chính là quyền sa thải khi có hành vi nghiêm trọng, tái phạm sau kỷ luật và tự ý bỏ việc không lý do, nhưng không liệt kê chi tiết các hành vi cụ thể (ví dụ: trộm cắp, sử dụng ma túy, thời hạn 5 ngày, các trường hợp lý do chính đáng). Do đó đây là quan hệ bao hàm yếu (weak entailment).",0.0009382500000000001
"Điều 125. Áp dụng hình thức xử lý kỷ luật sa thải

Người sử dụng lao động được quyền áp dụng hình thức xử lý kỷ luật sa thải trong các trường hợp sau đây:

1.Người lao động có hành vi trộm cắp, tham ô, đánh bạc, cố ý gây thương tích, sử dụng ma túy tại nơi làm việc;
tiết lộ bí mật kinh doanh, bí mật công nghệ, xâm phạm quyền sở hữu trí tuệ của người sử dụng lao động;
có hành vi gây thiệt hại nghiêm trọng hoặc đe dọa gây thiệt hại đặc biệt nghiêm trọng về tài sản, lợi ích của người sử dụng lao động;

2.Người lao động bị xử lý kỷ luật kéo dài thời hạn nâng lương hoặc cách chức mà tái phạm trong thời gian chưa xóa kỷ luật,
hoặc bị xử lý kỷ luật khiển trách mà tái phạm trong thời gian chưa xóa kỷ luật,
trong đó “tái phạm” là việc người lao động lặp lại hành vi vi phạm đã bị xử lý kỷ luật mà chưa được xóa kỷ luật;

3.Người lao động tự ý bỏ việc 05 ngày làm việc liên tục trở lên mà không có lý do chính đáng.

Lý do chính đáng bao gồm: thiên tai, hỏa hoạn, bản thân hoặc thân nhân ốm đau có xác nhận của cơ sở y tế có thẩm quyền, và các trường hợp khác được quy định trong nội quy lao động.",Exemplification,Nhân viên tiết lộ mã nguồn phần mềm hoặc tài liệu kỹ thuật là bí mật của công ty cho người ngoài tổ chức mà không được phép sẽ bị áp dụng kỷ luật sa thải.,"Nội quy này nêu một ví dụ cụ thể về hành vi 'tiết lộ bí mật kinh doanh, bí mật công nghệ' được đề cập trong Điều 125. Nó không mở rộng hay thay đổi phạm vi quy định của luật mà chỉ làm rõ một trường hợp điển hình thuộc danh mục hành vi bị sa thải.",0.0006857499999999999
"Điều 125. Áp dụng hình thức xử lý kỷ luật sa thải

Người sử dụng lao động được quyền áp dụng hình thức xử lý kỷ luật sa thải trong các trường hợp sau đây:

1.Người lao động có hành vi trộm cắp, tham ô, đánh bạc, cố ý gây thương tích, sử dụng ma túy tại nơi làm việc;
tiết lộ bí mật kinh doanh, bí mật công nghệ, xâm phạm quyền sở hữu trí tuệ của người sử dụng lao động;
có hành vi gây thiệt hại nghiêm trọng hoặc đe dọa gây thiệt hại đặc biệt nghiêm trọng về tài sản, lợi ích của người sử dụng lao động;

2.Người lao động bị xử lý kỷ luật kéo dài thời hạn nâng lương hoặc cách chức mà tái phạm trong thời gian chưa xóa kỷ luật,
hoặc bị xử lý kỷ luật khiển trách mà tái phạm trong thời gian chưa xóa kỷ luật,
trong đó “tái phạm” là việc người lao động lặp lại hành vi vi phạm đã bị xử lý kỷ luật mà chưa được xóa kỷ luật;

3.Người lao động tự ý bỏ việc 05 ngày làm việc liên tục trở lên mà không có lý do chính đáng.

Lý do chính đáng bao gồm: thiên tai, hỏa hoạn, bản thân hoặc thân nhân ốm đau có xác nhận của cơ sở y tế có thẩm quyền, và các trường hợp khác được quy định trong nội quy lao động.",Contradictory,"Người sử dụng lao động không được áp dụng hình thức kỷ luật sa thải đối với bất kỳ người lao động nào, kể cả trong trường hợp có hành vi trộm cắp, tham ô, đánh bạc, cố ý gây thương tích, sử dụng ma túy tại nơi làm việc, tiết lộ bí mật kinh doanh, tái phạm khi đang bị kỷ luật chưa xóa, hoặc tự ý bỏ việc 05 ngày làm việc liên tục trở lên mà không có lý do chính đáng.","Nội quy này mâu thuẫn trực tiếp với Điều 125 vì luật cho phép người sử dụng lao động được quyền sa thải trong các trường hợp nghiêm trọng và tái phạm hoặc bỏ việc liên tục; nội quy lại cấm áp dụng sa thải trong mọi trường hợp, phủ định quyền do luật quy định.",0.00094225
"Điều 125. Áp dụng hình thức xử lý kỷ luật sa thải

Người sử dụng lao động được quyền áp dụng hình thức xử lý kỷ luật sa thải trong các trường hợp sau đây:

1.Người lao động có hành vi trộm cắp, tham ô, đánh bạc, cố ý gây thương tích, sử dụng ma túy tại nơi làm việc;
tiết lộ bí mật kinh doanh, bí mật công nghệ, xâm phạm quyền sở hữu trí tuệ của người sử dụng lao động;
có hành vi gây thiệt hại nghiêm trọng hoặc đe dọa gây thiệt hại đặc biệt nghiêm trọng về tài sản, lợi ích của người sử dụng lao động;

2.Người lao động bị xử lý kỷ luật kéo dài thời hạn nâng lương hoặc cách chức mà tái phạm trong thời gian chưa xóa kỷ luật,
hoặc bị xử lý kỷ luật khiển trách mà tái phạm trong thời gian chưa xóa kỷ luật,
trong đó “tái phạm” là việc người lao động lặp lại hành vi vi phạm đã bị xử lý kỷ luật mà chưa được xóa kỷ luật;

3.Người lao động tự ý bỏ việc 05 ngày làm việc liên tục trở lên mà không có lý do chính đáng.

Lý do chính đáng bao gồm: thiên tai, hỏa hoạn, bản thân hoặc thân nhân ốm đau có xác nhận của cơ sở y tế có thẩm quyền, và các trường hợp khác được quy định trong nội quy lao động.",Contrary,"Người sử dụng lao động chỉ được áp dụng kỷ luật sa thải sau khi đã thực hiện tối thiểu ba lần khiển trách bằng văn bản đối với cùng một hành vi vi phạm trong vòng 12 tháng; các trường hợp vi phạm bị coi là lần tái phạm phải có biên bản xác nhận. Trường hợp người lao động tự ý nghỉ việc liên tục 05 ngày làm việc trở lên, người sử dụng lao động phải gửi thông báo yêu cầu làm rõ và chỉ được sa thải nếu người lao động không có lý do chính đáng và không hồi đáp trong vòng 10 ngày làm việc kể từ ngày nhận thông báo.","Nội quy này mâu thuẫn với Điều 125 vì điều luật cho phép sa thải ngay lập tức đối với các hành vi nghiêm trọng (trộm cắp, sử dụng ma tuý, gây thương tích, tiết lộ bí mật, v.v.) và sa thải ngay khi tự ý bỏ việc 5 ngày; trong khi nội quy yêu cầu phải có ít nhất ba lần khiển trách và các thủ tục xác minh, hoặc chờ 10 ngày phản hồi trước khi sa thải do nghỉ việc. Sự mâu thuẫn là về điều kiện và mức độ áp dụng kỷ luật (nghiêm ngặt hơn, giới hạn quyền sa thải của người sử dụng lao động) nhưng không hoàn toàn phủ định toàn bộ nội dung của luật.",0.0013075
"Điều 125. Áp dụng hình thức xử lý kỷ luật sa thải

Người sử dụng lao động được quyền áp dụng hình thức xử lý kỷ luật sa thải trong các trường hợp sau đây:

1.Người lao động có hành vi trộm cắp, tham ô, đánh bạc, cố ý gây thương tích, sử dụng ma túy tại nơi làm việc;
tiết lộ bí mật kinh doanh, bí mật công nghệ, xâm phạm quyền sở hữu trí tuệ của người sử dụng lao động;
có hành vi gây thiệt hại nghiêm trọng hoặc đe dọa gây thiệt hại đặc biệt nghiêm trọng về tài sản, lợi ích của người sử dụng lao động;

2.Người lao động bị xử lý kỷ luật kéo dài thời hạn nâng lương hoặc cách chức mà tái phạm trong thời gian chưa xóa kỷ luật,
hoặc bị xử lý kỷ luật khiển trách mà tái phạm trong thời gian chưa xóa kỷ luật,
trong đó “tái phạm” là việc người lao động lặp lại hành vi vi phạm đã bị xử lý kỷ luật mà chưa được xóa kỷ luật;

3.Người lao động tự ý bỏ việc 05 ngày làm việc liên tục trở lên mà không có lý do chính đáng.

Lý do chính đáng bao gồm: thiên tai, hỏa hoạn, bản thân hoặc thân nhân ốm đau có xác nhận của cơ sở y tế có thẩm quyền, và các trường hợp khác được quy định trong nội quy lao động.",Subaltern,"Người sử dụng lao động được quyền áp dụng hình thức xử lý kỷ luật sa thải đối với tất cả người làm việc trong doanh nghiệp (kể cả người lao động thử việc, hợp đồng thời vụ, lao động hợp đồng ngắn hạn, thực tập sinh) khi thuộc một trong các trường hợp sau: (a) có hành vi trộm cắp, tham ô, đánh bạc, cố ý gây thương tích, sử dụng ma túy tại nơi làm việc; tiết lộ bí mật kinh doanh, bí mật công nghệ, xâm phạm quyền sở hữu trí tuệ của người sử dụng lao động; hoặc có hành vi gây thiệt hại nghiêm trọng hoặc đe dọa gây thiệt hại đặc biệt nghiêm trọng về tài sản, lợi ích của người sử dụng lao động; (b) tái phạm trong thời gian chưa xóa kỷ luật theo quy định; (c) tự ý bỏ việc 05 ngày làm việc liên tục trở lên mà không có lý do chính đáng. Ngoài ra, công ty có thể áp dụng sa thải đối với các hành vi nghiêm trọng khác có tác động tương đương tới an toàn, tài sản, bí mật và uy tín của doanh nghiệp theo quy định nội quy này.","Nội quy này giữ nguyên các trường hợp sa thải quy định tại Điều 125 nhưng mở rộng đối tượng áp dụng (bao gồm thử việc, hợp đồng thời vụ, thực tập sinh, v.v.) và cho phép bổ sung các hành vi nghiêm trọng tương đương. Do đó nội quy bao quát rộng hơn so với luật (mở rộng phạm vi áp dụng), phù hợp với quan hệ 'Subaltern'.",0.0014217499999999998
"Điều 125. Áp dụng hình thức xử lý kỷ luật sa thải

Người sử dụng lao động được quyền áp dụng hình thức xử lý kỷ luật sa thải trong các trường hợp sau đây:

1.Người lao động có hành vi trộm cắp, tham ô, đánh bạc, cố ý gây thương tích, sử dụng ma túy tại nơi làm việc;
tiết lộ bí mật kinh doanh, bí mật công nghệ, xâm phạm quyền sở hữu trí tuệ của người sử dụng lao động;
có hành vi gây thiệt hại nghiêm trọng hoặc đe dọa gây thiệt hại đặc biệt nghiêm trọng về tài sản, lợi ích của người sử dụng lao động;

2.Người lao động bị xử lý kỷ luật kéo dài thời hạn nâng lương hoặc cách chức mà tái phạm trong thời gian chưa xóa kỷ luật,
hoặc bị xử lý kỷ luật khiển trách mà tái phạm trong thời gian chưa xóa kỷ luật,
trong đó “tái phạm” là việc người lao động lặp lại hành vi vi phạm đã bị xử lý kỷ luật mà chưa được xóa kỷ luật;

3.Người lao động tự ý bỏ việc 05 ngày làm việc liên tục trở lên mà không có lý do chính đáng.

Lý do chính đáng bao gồm: thiên tai, hỏa hoạn, bản thân hoặc thân nhân ốm đau có xác nhận của cơ sở y tế có thẩm quyền, và các trường hợp khác được quy định trong nội quy lao động.",Neutral – Irrelevant,Tất cả người lao động phải đeo thẻ nhân viên (thẻ ID) rõ ràng trong suốt thời gian làm việc và trình thẻ khi được yêu cầu bởi bộ phận an ninh hoặc quản lý.,"Nội quy này quy định về việc đeo thẻ nhân viên và kiểm soát ra vào, thuộc lĩnh vực an ninh, nhận diện và quản lý nội bộ. Nó không đề cập tới các hành vi bị xử lý kỷ luật sa thải nêu trong Điều 125 (như trộm cắp, sử dụng ma túy, tái phạm kỷ luật, tự ý bỏ việc) và do đó không có quan hệ pháp lý hoặc logic trực tiếp với nội dung luật được trích dẫn.",0.0007785000000000001
"Điều 125. Áp dụng hình thức xử lý kỷ luật sa thải

Người sử dụng lao động được quyền áp dụng hình thức xử lý kỷ luật sa thải trong các trường hợp sau đây:

1.Người lao động có hành vi trộm cắp, tham ô, đánh bạc, cố ý gây thương tích, sử dụng ma túy tại nơi làm việc;
tiết lộ bí mật kinh doanh, bí mật công nghệ, xâm phạm quyền sở hữu trí tuệ của người sử dụng lao động;
có hành vi gây thiệt hại nghiêm trọng hoặc đe dọa gây thiệt hại đặc biệt nghiêm trọng về tài sản, lợi ích của người sử dụng lao động;

2.Người lao động bị xử lý kỷ luật kéo dài thời hạn nâng lương hoặc cách chức mà tái phạm trong thời gian chưa xóa kỷ luật,
hoặc bị xử lý kỷ luật khiển trách mà tái phạm trong thời gian chưa xóa kỷ luật,
trong đó “tái phạm” là việc người lao động lặp lại hành vi vi phạm đã bị xử lý kỷ luật mà chưa được xóa kỷ luật;

3.Người lao động tự ý bỏ việc 05 ngày làm việc liên tục trở lên mà không có lý do chính đáng.

Lý do chính đáng bao gồm: thiên tai, hỏa hoạn, bản thân hoặc thân nhân ốm đau có xác nhận của cơ sở y tế có thẩm quyền, và các trường hợp khác được quy định trong nội quy lao động.",Neutral – Insufficient,"Người sử dụng lao động có quyền xử lý kỷ luật sa thải đối với người lao động có hành vi vi phạm nghiêm trọng theo quy định của công ty; chi tiết về các hành vi, điều kiện áp dụng và chứng cứ sẽ được quy định riêng trong hướng dẫn nội bộ.","Nội quy nêu chung về quyền sa thải khi có 'hành vi vi phạm nghiêm trọng' và đề cập tới quy định, hướng dẫn nội bộ nhưng không liệt kê cụ thể các hành vi (ví dụ trộm cắp, sử dụng ma túy, tự ý bỏ việc 5 ngày liên tiếp) cũng như không nêu điều kiện, thời hạn, cách xác định 'tái phạm' hay tiêu chí 'lý do chính đáng'. Do thiếu chi tiết và điều kiện logic nên không thể xác định mối quan hệ cụ thể với Điều 125 — nội dung có vẻ liên quan nhưng không đủ thông tin để xác định là tương đương, bao hàm hay mâu thuẫn.",0.00088825
"Điều 21. Nội dung hợp đồng lao động

1.Hợp đồng lao động phải có các nội dung chủ yếu sau đây:
a) Tên, địa chỉ của người sử dụng lao động và họ tên, thông tin của người lao động;
b) Công việc và địa điểm làm việc;
c) Thời hạn hợp đồng;
d) Mức lương, hình thức trả lương, thời hạn trả lương, phụ cấp, thưởng…;
e) Chế độ nâng lương, thời giờ làm việc, nghỉ ngơi;
f) Trang bị bảo hộ lao động;
g) Bảo mật thông tin, bảo vệ tài sản và bí mật kinh doanh, bí mật công nghệ của người sử dụng lao động (nếu có);
h) Các nội dung khác liên quan đến quyền và nghĩa vụ của hai bên.

2.Khi người lao động làm việc có liên quan trực tiếp đến bí mật kinh doanh, bí mật công nghệ, thì người sử dụng lao động có quyền thỏa thuận bằng văn bản với người lao động về:

Nội dung, phạm vi bảo mật,

Thời hạn bảo mật,

Quyền và nghĩa vụ của hai bên,

Mức bồi thường trong trường hợp vi phạm cam kết bảo mật.

Như vậy, chỉ khi có thỏa thuận hoặc cam kết bảo mật bằng văn bản, người lao động mới bị ràng buộc trách nhiệm bảo mật và nghĩa vụ bồi thường khi vi phạm.

Điều 125. Áp dụng hình thức xử lý kỷ luật sa thải

Khoản 1, điểm a quy định:

Người sử dụng lao động được áp dụng hình thức xử lý kỷ luật sa thải trong các trường hợp:

“Người lao động có hành vi trộm cắp, tham ô, đánh bạc, cố ý gây thương tích, sử dụng ma túy tại nơi làm việc; tiết lộ bí mật kinh doanh, bí mật công nghệ, xâm phạm quyền sở hữu trí tuệ của người sử dụng lao động...”

 Nghĩa là việc tiết lộ bí mật kinh doanh hoặc bí mật công nghệ được xem là vi phạm kỷ luật nghiêm trọng, có thể bị sa thải.

NGHỊ ĐỊNH 145/2020/NĐ-CP

Hướng dẫn chi tiết thi hành Bộ luật Lao động (Điều 21)

Điều 19. Bảo mật thông tin, bí mật kinh doanh, bí mật công nghệ

1.Bí mật kinh doanh là thông tin thu được từ hoạt động đầu tư tài chính, trí tuệ, lao động mà chưa được công bố, có khả năng mang lại lợi thế trong kinh doanh.

2.Bí mật công nghệ là giải pháp, quy trình, bí quyết, dữ liệu kỹ thuật... chưa được công bố, có khả năng tạo ra sản phẩm hoặc mang lại lợi thế trong sản xuất, kinh doanh.

3.Cam kết bảo mật giữa người lao động và người sử dụng lao động phải được lập thành văn bản, trong đó quy định rõ:

Thông tin, tài liệu được coi là bí mật;

Thời gian bảo mật;

Nghĩa vụ của người lao động trong và sau khi làm việc;

Trách nhiệm và mức bồi thường thiệt hại nếu vi phạm.",Strong Entailment,"Hợp đồng lao động phải ghi rõ các nội dung chính: tên, địa chỉ người sử dụng lao động và họ tên, thông tin người lao động; công việc và địa điểm làm việc; thời hạn hợp đồng; mức lương, hình thức và thời hạn trả lương, phụ cấp, thưởng; chế độ nâng lương, thời giờ làm việc và nghỉ ngơi; trang bị bảo hộ lao động; quy định về bảo mật thông tin, bảo vệ tài sản, bí mật kinh doanh và bí mật công nghệ (nếu có); cùng các nội dung khác liên quan đến quyền và nghĩa vụ của hai bên. Khi công việc liên quan trực tiếp đến bí mật kinh doanh hoặc bí mật công nghệ, người sử dụng lao động và người lao động phải ký cam kết bảo mật bằng văn bản xác định rõ thông tin/tài liệu là bí mật, phạm vi và thời hạn bảo mật, quyền và nghĩa vụ của các bên, cũng như mức bồi thường khi vi phạm. Việc tiết lộ bí mật kinh doanh, bí mật công nghệ trái cam kết bằng văn bản được coi là vi phạm kỷ luật nghiêm trọng và có thể bị xử lý kỷ luật đến mức sa thải.","Nội quy này diễn đạt lại đầy đủ các nội dung bắt buộc của hợp đồng lao động (các mục a–h); quy định về việc phải có cam kết bảo mật bằng văn bản với các nội dung cụ thể (thông tin là bí mật, phạm vi, thời hạn, nghĩa vụ, bồi thường); và xác định rõ hậu quả kỷ luật (tiết lộ bí mật là vi phạm nghiêm trọng, có thể sa thải). Vì vậy nội quy tương đương về nghĩa và hệ quả pháp lý với quy định luật đã cho.",0.0012837500000000002
"Điều 21. Nội dung hợp đồng lao động

1.Hợp đồng lao động phải có các nội dung chủ yếu sau đây:
a) Tên, địa chỉ của người sử dụng lao động và họ tên, thông tin của người lao động;
b) Công việc và địa điểm làm việc;
c) Thời hạn hợp đồng;
d) Mức lương, hình thức trả lương, thời hạn trả lương, phụ cấp, thưởng…;
e) Chế độ nâng lương, thời giờ làm việc, nghỉ ngơi;
f) Trang bị bảo hộ lao động;
g) Bảo mật thông tin, bảo vệ tài sản và bí mật kinh doanh, bí mật công nghệ của người sử dụng lao động (nếu có);
h) Các nội dung khác liên quan đến quyền và nghĩa vụ của hai bên.

2.Khi người lao động làm việc có liên quan trực tiếp đến bí mật kinh doanh, bí mật công nghệ, thì người sử dụng lao động có quyền thỏa thuận bằng văn bản với người lao động về:

Nội dung, phạm vi bảo mật,

Thời hạn bảo mật,

Quyền và nghĩa vụ của hai bên,

Mức bồi thường trong trường hợp vi phạm cam kết bảo mật.

Như vậy, chỉ khi có thỏa thuận hoặc cam kết bảo mật bằng văn bản, người lao động mới bị ràng buộc trách nhiệm bảo mật và nghĩa vụ bồi thường khi vi phạm.

Điều 125. Áp dụng hình thức xử lý kỷ luật sa thải

Khoản 1, điểm a quy định:

Người sử dụng lao động được áp dụng hình thức xử lý kỷ luật sa thải trong các trường hợp:

“Người lao động có hành vi trộm cắp, tham ô, đánh bạc, cố ý gây thương tích, sử dụng ma túy tại nơi làm việc; tiết lộ bí mật kinh doanh, bí mật công nghệ, xâm phạm quyền sở hữu trí tuệ của người sử dụng lao động...”

 Nghĩa là việc tiết lộ bí mật kinh doanh hoặc bí mật công nghệ được xem là vi phạm kỷ luật nghiêm trọng, có thể bị sa thải.

NGHỊ ĐỊNH 145/2020/NĐ-CP

Hướng dẫn chi tiết thi hành Bộ luật Lao động (Điều 21)

Điều 19. Bảo mật thông tin, bí mật kinh doanh, bí mật công nghệ

1.Bí mật kinh doanh là thông tin thu được từ hoạt động đầu tư tài chính, trí tuệ, lao động mà chưa được công bố, có khả năng mang lại lợi thế trong kinh doanh.

2.Bí mật công nghệ là giải pháp, quy trình, bí quyết, dữ liệu kỹ thuật... chưa được công bố, có khả năng tạo ra sản phẩm hoặc mang lại lợi thế trong sản xuất, kinh doanh.

3.Cam kết bảo mật giữa người lao động và người sử dụng lao động phải được lập thành văn bản, trong đó quy định rõ:

Thông tin, tài liệu được coi là bí mật;

Thời gian bảo mật;

Nghĩa vụ của người lao động trong và sau khi làm việc;

Trách nhiệm và mức bồi thường thiệt hại nếu vi phạm.",Weak Entailment,"Người lao động phải tuân thủ các quy định của doanh nghiệp về bảo mật thông tin, bí mật kinh doanh và bí mật công nghệ; khi được tiếp cận, xử lý hoặc quản lý thông tin nhạy cảm theo yêu cầu công việc phải ký cam kết bảo mật bằng văn bản và thực hiện đầy đủ nghĩa vụ bảo mật trong và sau khi chấm dứt hợp đồng; vi phạm các quy định này sẽ bị xử lý theo nội quy và pháp luật.","Nội quy này diễn đạt ở mức khái quát hơn so với luật (nhấn mạnh việc tuân thủ quy định nội bộ, ký cam kết khi tiếp cận thông tin nhạy cảm và trách nhiệm xử lý vi phạm), nhưng không thêm nội dung trái luật. Do đó đây là dạng bao hàm yếu: nội dung vẫn nằm trong phạm vi quy định của pháp luật về bảo mật và trách nhiệm kỷ luật/sa thải khi tiết lộ bí mật.",0.00107375
