law,label,work_rule_ja,explanation_ja,generated_label,generated_explanation,price,generation_time
"第○条 通常の労働時間

1．通常の労働時間は、1日について8時間、1週について40時間を超えてはならない（労働基準法第32条）。

2．使用者は、就業規則および労働者への周知により、日単位または週単位の所定労働時間を定めることができる。週単位又は変形労働時間制を採用する場合であっても、1週当たりの労働時間は40時間を超えてはならない。なお、適法な変形労働時間制（例：1週間単位の非定型的変形労働時間制又は1か月単位の変形労働時間制）を導入したときは、所定の手続（就業規則への定め及び労使協定の締結等）に従い、1日の所定労働時間を必要の限度で延長することができ、この場合の1日の所定労働時間は10時間を上限とすることができる。

3．使用者は、労働者が有害物質、騒音、振動、放射線その他の危険・有害要因に曝露される業務に就く場合には、労働安全衛生法及び関係法令並びに厚生労働省令等の技術上の基準に適合するよう、作業時間の上限管理、作業環境管理、健康管理その他必要な措置を講じなければならない。",Contrary,全従業員の所定労働時間は、1日6時間、1週30時間を超えてはならない。,法は通常の労働時間を1日8時間・1週40時間を上限としているが（変形労働時間制下での特例も含む）、本規則はそれよりもさらに短い上限（1日6時間・1週30時間）を定めており、程度において法と異なる（より厳しい）ため「Contrary」に該当する。法の禁止と直接矛盾するわけではなく、労働者の保護を強める内容であるため、完全な矛盾（Contradictory）ではない。,Contrary,法は通常の労働時間の上限を「1日8時間、1週40時間」と定めていますが、就業規則はこれをより短く「1日6時間、1週30時間」としています。法と矛盾して無効になるものではなく、法よりも厳しい（短い）制限を課しているため、程度の差で抵触する関係です。,0.00195275,14.288696050643921
"第○条 通常の労働時間

1．通常の労働時間は、1日について8時間、1週について40時間を超えてはならない（労働基準法第32条）。

2．使用者は、就業規則および労働者への周知により、日単位または週単位の所定労働時間を定めることができる。週単位又は変形労働時間制を採用する場合であっても、1週当たりの労働時間は40時間を超えてはならない。なお、適法な変形労働時間制（例：1週間単位の非定型的変形労働時間制又は1か月単位の変形労働時間制）を導入したときは、所定の手続（就業規則への定め及び労使協定の締結等）に従い、1日の所定労働時間を必要の限度で延長することができ、この場合の1日の所定労働時間は10時間を上限とすることができる。

3．使用者は、労働者が有害物質、騒音、振動、放射線その他の危険・有害要因に曝露される業務に就く場合には、労働安全衛生法及び関係法令並びに厚生労働省令等の技術上の基準に適合するよう、作業時間の上限管理、作業環境管理、健康管理その他必要な措置を講じなければならない。",Subaltern,当社に雇用される管理監督者を含む全ての労働者について、通常の所定労働時間は1日8時間、1週40時間を上限とする。,法は通常の労働時間の上限を定めているが、管理監督者等一部の者は労働基準法上の適用除外が問題となる場合がある。本規則はその適用範囲を拡大して当社の全労働者に同じ上限を適用するものであり、法の趣旨を拡張する（範囲を広げる）ため、Subalternに該当する。,Strong Entailment,就業規則は法の定める「1日8時間、1週40時間を超えてはならない」という通常労働時間の上限をそのまま定めており（管理監督者を含める旨の明記も法の上限規定と矛盾しない）、法と同義の再表現であるため「強い含意」に該当する。,0.00183325,10.857988357543945
"第112条（祝日・年末年始の休日）
1. 労働者は、次の各日において休業とし、通常の所定労働日に対する賃金の支給を受ける。
  (1) 国民の祝日に関する法律に定める国民の祝日
  (2) 年末年始休暇：12月29日から翌年1月3日まで

2. 春分の日及び秋分の日の具体的日付、並びに振替休日および国民の休日の取扱いは、国民の祝日に関する法律および内閣府が公表する休日カレンダーによる。

3. 前各号の休日が会社の所定の週休日と重なった場合は、当該重複分について直後の営業日を振替休日とする。ただし、法令により振替休日が既に設けられる場合は、当該日を振替休日とする。",Exemplification,従業員は国民の祝日に関する法律に定める建国記念の日（2月11日）を休業とし、その日について通常の所定労働日に対する賃金を支給する。,第112条1項(1)は国民の祝日を休業日とすることを定めている。本規則はその一般規定の具体例として、建国記念の日（2月11日）を個別に休業日とし賃金を支給する旨を明示しており、「Exemplification（例示）」の関係にあたる。,Exemplification,法第112条は「国民の祝日」を休日とすることを規定しており、就業規則はその具体例として国民の祝日の一つである建国記念の日（2月11日）を休業日とし賃金を支給すると明記している。法律の趣旨に沿った具体例の記載であり矛盾はないため、典型的な例示である。,0.00104375,6.822678804397583
"第112条（祝日・年末年始の休日）
1. 労働者は、次の各日において休業とし、通常の所定労働日に対する賃金の支給を受ける。
  (1) 国民の祝日に関する法律に定める国民の祝日
  (2) 年末年始休暇：12月29日から翌年1月3日まで

2. 春分の日及び秋分の日の具体的日付、並びに振替休日および国民の休日の取扱いは、国民の祝日に関する法律および内閣府が公表する休日カレンダーによる。

3. 前各号の休日が会社の所定の週休日と重なった場合は、当該重複分について直後の営業日を振替休日とする。ただし、法令により振替休日が既に設けられる場合は、当該日を振替休日とする。",Neutral – Irrelevant,従業員は作業場に入る際、会社指定の安全靴を常時着用しなければならない。,この就業規則は作業場での安全靴着用義務について定めたものであり、祝日や年末年始の休日に関する第112条の規定（休日の付与や振替休日の取扱い）とは主題・法律的効果ともに無関係であるため、「Neutral – Irrelevant」に該当する。,Neutral – Irrelevant,第112条は祝日・年末年始の休日および振替休日の取扱いに関する規定であり、休日の付与や振替に関する法的事項を扱っています。対して就業規則は作業場での安全靴の着用義務を定めており、対象・内容ともに全く異なるため法的・論理的な関連性はありません。,0.000906,5.552907466888428
"第112条（祝日・年末年始の休日）
1. 労働者は、次の各日において休業とし、通常の所定労働日に対する賃金の支給を受ける。
  (1) 国民の祝日に関する法律に定める国民の祝日
  (2) 年末年始休暇：12月29日から翌年1月3日まで

2. 春分の日及び秋分の日の具体的日付、並びに振替休日および国民の休日の取扱いは、国民の祝日に関する法律および内閣府が公表する休日カレンダーによる。

3. 前各号の休日が会社の所定の週休日と重なった場合は、当該重複分について直後の営業日を振替休日とする。ただし、法令により振替休日が既に設けられる場合は、当該日を振替休日とする。",Strong Entailment,従業員は、国民の祝日に関する法律に定める国民の祝日および年末年始（12月29日から翌年1月3日まで）には休業とし、通常の所定労働日に対する賃金を支給する。春分日・秋分日の具体的日付および振替休日・国民の休日の取扱いは国の定めおよび内閣府の休日カレンダーに従う。これらの休日が当社の所定の週休日と重なる場合は、当該重複分について直後の営業日を振替休日とする。ただし、法令により既に振替休日が定められている場合はその日を振替休日とする。,この就業規則は、法律第112条の各項目を言い換えたものであり、国民の祝日と年末年始の休業と賃金支給、春分・秋分日等の取扱いを国のカレンダーに準拠すること、及び週休日と重なった場合の振替休日の取り扱い（法令により既に振替休日がある場合の例外）をそのまま規定しているため、「強い含意（Strong Entailment）」に該当します。,Strong Entailment,就業規則は条文の各項目（国民の祝日、年末年始の休暇、春分日・秋分日の取扱い、振替休日および週休日との重複時の振替措置）をほぼ同一の内容で再現しているため、法律を言い換えたものに当たる。,0.000902,5.773947477340698
"第112条（祝日・年末年始の休日）
1. 労働者は、次の各日において休業とし、通常の所定労働日に対する賃金の支給を受ける。
  (1) 国民の祝日に関する法律に定める国民の祝日
  (2) 年末年始休暇：12月29日から翌年1月3日まで

2. 春分の日及び秋分の日の具体的日付、並びに振替休日および国民の休日の取扱いは、国民の祝日に関する法律および内閣府が公表する休日カレンダーによる。

3. 前各号の休日が会社の所定の週休日と重なった場合は、当該重複分について直後の営業日を振替休日とする。ただし、法令により振替休日が既に設けられる場合は、当該日を振替休日とする。",Weak Entailment,当社は、休日に関しては労働基準法及び国民の祝日に関する法律等の法令に従い、国民の祝日および年末年始を含む所定の休日を定め、当該休日に対しては所定の賃金を支払うものとする。,この就業規則は、法（第112条）が定める具体的な祝日や年末年始の取り扱いを個別に列挙せず、法令に従って祝日や年末年始を休日として扱い賃金を支払う旨を一般的に規定している。内容は法と矛盾せず、より一般化された表現のため「Weak Entailment（弱含意）」に該当する。,Strong Entailment,就業規則は「国民の祝日及び年末年始を含む所定休日を定め、当該休日に所定の賃金を支払う」と明記しており、第112条の趣旨（祝日・年末年始の休業と賃金支払）を法に従う形でほぼ同義に表現しているため、同義の再表現に当たります。,0.001438,9.69975996017456
"第○条 通常の労働時間

1．通常の労働時間は、1日について8時間、1週について40時間を超えてはならない（労働基準法第32条）。

2．使用者は、就業規則および労働者への周知により、日単位または週単位の所定労働時間を定めることができる。週単位又は変形労働時間制を採用する場合であっても、1週当たりの労働時間は40時間を超えてはならない。なお、適法な変形労働時間制（例：1週間単位の非定型的変形労働時間制又は1か月単位の変形労働時間制）を導入したときは、所定の手続（就業規則への定め及び労使協定の締結等）に従い、1日の所定労働時間を必要の限度で延長することができ、この場合の1日の所定労働時間は10時間を上限とすることができる。

3．使用者は、労働者が有害物質、騒音、振動、放射線その他の危険・有害要因に曝露される業務に就く場合には、労働安全衛生法及び関係法令並びに厚生労働省令等の技術上の基準に適合するよう、作業時間の上限管理、作業環境管理、健康管理その他必要な措置を講じなければならない。",Neutral – Insufficient,従業員は適切な労働時間管理と健康維持に協力しなければならない。,この就業規則は労働時間管理や健康維持への協力を求めており、法が定める1日8時間・週40時間等の具体的上限に関連すると想定される。しかし具体的な上限値、変形労働の取り扱いや使用者の義務（手続き・管理方法等）についての記載がなく、法文との論理的関係を確定するには情報が不足しているため「Neutral – Insufficient」に該当する。,Neutral – Insufficient,法文は労働時間の上限（1日8時間・週40時間等）や、有害業務に対する使用者の作業時間管理・健康管理の義務を定めている。一方、就業規則は「従業員は労働時間管理と健康維持に協力する」ことを求めるのみで、法の内容を同義で言い換えたものでもなく、法的義務の具体的な範囲や条件を示すものでもない。法と矛盾はしないが、関連はあるものの法との関係を確定するには情報が不足しているため、Neutral – Insufficientと判断する。,0.001958,13.875497341156006
"第112条（祝日・年末年始の休日）
1. 労働者は、次の各日において休業とし、通常の所定労働日に対する賃金の支給を受ける。
  (1) 国民の祝日に関する法律に定める国民の祝日
  (2) 年末年始休暇：12月29日から翌年1月3日まで

2. 春分の日及び秋分の日の具体的日付、並びに振替休日および国民の休日の取扱いは、国民の祝日に関する法律および内閣府が公表する休日カレンダーによる。

3. 前各号の休日が会社の所定の週休日と重なった場合は、当該重複分について直後の営業日を振替休日とする。ただし、法令により振替休日が既に設けられる場合は、当該日を振替休日とする。",Contrary,国民の祝日および年末年始（12月29日〜翌年1月3日）に関して、これらの休日が会社の所定の週休日と重複した場合でも、会社は振替休日を付与しないものとする。,法第112条第3項は、祝日が所定の週休日と重なった場合に直後の営業日を振替休日とすることを定めているのに対し、本就業規則は重複した場合でも振替休日を付与しないとしており、適用条件について法と異なる（抵触・程度の相違）ため「Contrary」に該当する。完全な否定（例：祝日を全く休業にしない）ではないが、法の扱いと矛盾する点がある。,Contradictory,第112条3項は、国民の祝日・年末年始が会社の所定の週休日と重なった場合は当該重複分について直後の営業日を振替休日とすることを定めており（振替休日の設置義務）、就業規則は重複しても振替休日を付与しないと明示している。これは法の義務と直接矛盾し両立し得ないため、矛盾する関係にある。,0.001212,8.726789474487305
"第112条（祝日・年末年始の休日）
1. 労働者は、次の各日において休業とし、通常の所定労働日に対する賃金の支給を受ける。
  (1) 国民の祝日に関する法律に定める国民の祝日
  (2) 年末年始休暇：12月29日から翌年1月3日まで

2. 春分の日及び秋分の日の具体的日付、並びに振替休日および国民の休日の取扱いは、国民の祝日に関する法律および内閣府が公表する休日カレンダーによる。

3. 前各号の休日が会社の所定の週休日と重なった場合は、当該重複分について直後の営業日を振替休日とする。ただし、法令により振替休日が既に設けられる場合は、当該日を振替休日とする。",Contradictory,従業員は、国民の祝日および年末年始（12月29日から翌年1月3日まで）に勤務する義務があり、当該日を休日として扱わない。,法第112条はこれらの日を休業日として賃金支給の対象とすることを定めているが、本就業規則は当該日を休日とせず勤務を義務付けており、法の規定と直接矛盾するため「Contradictory」に該当する。,Contradictory,関連法は国民の祝日および年末年始（12月29日〜1月3日）を休業日とし、通常の賃金支給を前提に休日と定めている。一方で就業規則はこれらの日を休日とせず勤務義務を課しており、法の定めと正面から対立して両立し得ないため、矛盾関係にある。,0.0009190000000000001,6.876051664352417
"第112条（祝日・年末年始の休日）
1. 労働者は、次の各日において休業とし、通常の所定労働日に対する賃金の支給を受ける。
  (1) 国民の祝日に関する法律に定める国民の祝日
  (2) 年末年始休暇：12月29日から翌年1月3日まで

2. 春分の日及び秋分の日の具体的日付、並びに振替休日および国民の休日の取扱いは、国民の祝日に関する法律および内閣府が公表する休日カレンダーによる。

3. 前各号の休日が会社の所定の週休日と重なった場合は、当該重複分について直後の営業日を振替休日とする。ただし、法令により振替休日が既に設けられる場合は、当該日を振替休日とする。",Subaltern,会社は、法第112条に定める国民の祝日および年末年始休暇に加え、毎年8月13日から8月15日までを夏季会社休業日と定め、正社員、契約社員、パートタイムおよび派遣労働者を含む全従業員に対して通常の所定労働日に対する賃金を支払って休業とする。,本規則は、法第112条が定める祝日・年末年始の休日に加えて会社独自の夏季休暇を全従業員に有給で付与するものとしており、法律の適用範囲を拡大している（すなわち法の規定を上乗せする）ため「Subaltern」に該当する。法律に反するものではなく、法の保護を拡張する内容である。,Subaltern,法第112条が定める国民の祝日および年末年始休暇に加えて、就業規則が任意の夏季休業（8月13日〜15日）を定め、通常賃金を支払って休業とする旨を規定している。法令と矛盾せず、法の定める休日の範囲を拡張する内容であるため、関係は「Subaltern」に該当する。,0.00119075,9.514522075653076
"第112条（祝日・年末年始の休日）
1. 労働者は、次の各日において休業とし、通常の所定労働日に対する賃金の支給を受ける。
  (1) 国民の祝日に関する法律に定める国民の祝日
  (2) 年末年始休暇：12月29日から翌年1月3日まで

2. 春分の日及び秋分の日の具体的日付、並びに振替休日および国民の休日の取扱いは、国民の祝日に関する法律および内閣府が公表する休日カレンダーによる。

3. 前各号の休日が会社の所定の週休日と重なった場合は、当該重複分について直後の営業日を振替休日とする。ただし、法令により振替休日が既に設けられる場合は、当該日を振替休日とする。",Neutral – Insufficient,従業員は会社が定める休日に休暇を取得するものとする。,この就業規則は休日取得について触れているため法律の第112条と関連はあるが、対象となる祝日や年末年始の日付、賃金の取扱い、振替休日の扱い等の具体的条件が含まれておらず、法条文との論理的対応を確認するには情報が不足しているため「Neutral – Insufficient」に該当する。,Neutral – Insufficient,法文は国民の祝日や年末年始など具体的な法定休日とその賃金扱い・振替の規定を定めている。一方で就業規則は「会社が定める休日に休暇を取得する」とだけ定めており、それが法定休日を指すのか、賃金支給や振替休日の取扱いをどうするか等の記載がない。関連はあるが、関係を確定するには記載が不十分である。,0.0015895000000000002,10.276527166366577
